movieId,imdbId,tmdbId
5803,0297181,8427
5804,0304669,9021
5808,0210382,13526
5809,0280665,9280
5810,0298203,65
5812,0297884,10712
5815,0297162,10167
5816,0295297,672
5817,0273435,16351
5818,0313196,542
5820,0314725,30192
5821,0312841,33251
5822,0106215,25466
5823,0101844,50677
5824,0280870,2165
5825,0036112,25037
5826,0042895,11617
5829,0263734,34341
5830,0055207,18993
5832,0283644,29229
5833,0280609,11880
5837,0213802,11629
5839,0099669,12716
5840,0099266,12717
5841,0102782,13888
5843,0103112,10750
5847,0082970,25566
5852,0083033,20472
5853,0081455,9538
5854,0083064,14664
5859,0083111,12528
5862,0083133,21515
5863,0083163,42371
5864,0083170,26325
5867,0083190,11524
5869,0083232,32077
5870,0253586,326890
5872,0246460,36669
5873,0283530,17187
5874,0293815,10426
5876,0258068,8198
5878,0287467,64
5880,0283160,15074
5881,0307479,2103
5882,0133240,9016
5883,0283632,16028
5884,0103959,27070
5885,0207198,5261
5886,0239060,15514
5890,0279064,6007
5891,0077713,25239
5893,0110308,25284
5896,0213121,35612
5898,0084749,13945
5899,0058777,14433
5900,0289848,9932
5901,0262396,13369
5902,0268126,2757
5903,0238380,7299
5908,0218581,23990
5909,0290329,4241
5915,0083284,17360
5916,0083326,31695
5918,0083542,40952
5921,0083591,43279
5922,0080393,29743
5924,0083619,31665
5925,0083629,40219
5927,0083642,16363
5928,0083678,22023
5932,0083702,42124
5933,0083717,25297
5937,0083789,4202
5938,0083806,17590
5941,0303933,13497
5942,0302640,11852
5943,0252076,7303
5944,0253754,201
5945,0257360,2755
5951,0300214,18602
5952,0167261,121
5954,0307901,1429
5955,0168786,13435
5956,0217505,3131
5957,0313737,2642
5959,0272207,11022
5961,0099160,9491
5962,0106453,2149
5963,0054743,20139
5964,0101606,32074
5965,0075968,19067
5968,0100143,14931
5969,0110613,11317
5970,0102492,4032
5971,0096283,8392
5976,0105809,61265
5979,0050147,26946
5980,0071222,16938
5981,0055894,21143
5983,0045917,20424
5986,0068575,16993
5989,0264464,640
5990,0255477,10599
5991,0299658,1574
5992,0274558,590
5993,0290210,13560
5994,0309912,29339
5995,0253474,423
5998,0106753,18773
5999,0119273,16225
6000,0080503,28679
6001,0085794,262
6002,0282698,15395
6003,0290538,4912
6005,0330069,23626
6006,0305711,12090
6008,0291172,35172
6009,0246498,36273
6010,0250347,14390
6012,0295289,9582
6013,0257568,10628
6014,0271668,11078
6016,0317248,598
6020,0026056,43886
6021,0075675,11222
6023,0057869,8073
6025,0106500,15278
6031,0052918,34148
6039,0088414,5968
6040,0282209,10727
6041,0280653,9045
6042,0311320,9082
6044,0086978,80965
6047,0039305,20663
6048,0054805,31916
6049,0106833,61807
6051,0070155,7514
6054,0058371,42795
6058,0309593,9358
6059,0292506,1647
6060,0280720,9027
6062,0308514,21189
6063,0303361,10894
6064,0049291,28528
6066,0079592,34374
6067,0160611,12490
6077,0083908,4193
6078,0083943,10724
6080,0083960,32065
6082,0085622,42136
6084,0084088,37917
6093,0084237,10150
6094,0085852,20980
6100,0084329,8288
6104,0084352,11949
6111,0084469,23942
6115,0084489,27609
6120,0084556,27726
6122,0084597,21923
6124,0084633,17132
6125,0084648,59533
6126,0084654,2262
6132,0084719,30874
6135,0084732,32048
6139,0084776,48249
6140,0084777,29702
6143,0084814,9699
6144,0084821,48561
6148,0084899,47955
6155,0251127,9919
6156,0300471,6038
6157,0287978,9480
6158,0283426,14873
6159,0299458,13132
6162,0302674,1956
6163,0291579,12112
6166,0106701,12139
6168,0085121,18587
6170,0078872,17264
6173,0104522,33221
6176,0071866,26173
6177,0091575,33055
6178,0059573,33364
6180,0100442,31598
6181,0043961,59401
6183,0053172,4952
6184,0074851,991
6185,0279331,4911
6186,0279111,16072
6187,0289992,11615
6188,0302886,11635
6193,0273982,14293
6194,0240980,41820
6196,0306685,10623
6197,0278731,9613
6198,0103670,7015
6200,0089343,42035
6203,0102303,6524
6204,0107563,11244
6205,0095665,77233
6208,0053337,35139
6211,0301978,14633
6212,0305669,10678
6213,0314353,9567
6214,0290673,979
6215,0298408,13819
6216,0161860,1591
6217,0256359,24186
6218,0286499,455
6219,0269347,10632
6220,0310357,10929
6222,0236640,16229
6223,0283003,12079
6228,0035417,23159
6229,0067893,27236
6230,0069765,42459
6231,0047873,43261
6232,0060182,15347
6233,0106466,44968
6234,0075995,37258
6235,0099776,8996
6236,0050383,125413
6237,0047030,17729
6238,0099699,12157
6239,0052948,11571
6242,0178868,2671
6243,0218553,9669
6245,0065054,42618
6249,0285462,9557
6250,0285531,6171
6251,0323642,13691
6252,0264150,11523
6254,0028597,14675
6260,0046247,29912
6263,0264395,10782
6264,0298814,9341
6265,0325537,9776
6266,0286788,10735
6267,0283897,16425
6269,0334416,51927
6270,0100998,12516
6271,0070460,1675
6273,0042593,17057
6279,0281820,6016
6281,0183649,1817
6283,0275277,11299
6284,0337996,17995
6286,0311519,7294
6287,0305224,9506
6288,0280477,14290
6290,0251736,2662
6291,0300140,12093
6294,0245803,11817
6296,0310281,13370
6297,0311289,8326
6298,0328099,13411
6299,0301727,11516
6300,0236027,10180
6301,0067800,994
6303,0066769,10514
6304,0109327,14237
6305,0060390,1714
6306,0327920,14308
6308,0091396,9930
6314,0108442,12661
6315,0092214,29355
6316,0078504,24961
6318,0102411,31633
6319,0102465,20978
6320,0102849,47762
6322,0310910,10743
6323,0309698,2832
6327,0342275,38868
6328,0332605,72996
6331,0334405,16636
6332,0306841,18736
6333,0290334,36658
6334,0290145,46989
6335,0118926,20689
6337,0285861,15394
6338,0317303,10708
6339,0301414,22016
6341,0308878,22958
6344,0237993,10989
6345,0088915,1816
6347,0086946,17667
6350,0092067,10515
6352,0099969,117269
6354,0057917,42792
6355,0050631,43232
6356,0050468,22201
6357,0049314,11424
6358,0045963,34857
6365,0234215,604
6367,0309530,10720
6368,0281724,51230
6370,0283900,1555
6371,0347791,33875
6373,0315327,310
6374,0314786,5146
6377,0266543,12
6378,0317740,9654
6379,0295700,9902
6380,0342172,2260
6382,0332639,18385
6383,0322259,584
6384,0263671,39125
6385,0298228,1088
6386,0060748,5921
6387,0101020,47423
6392,0066049,14676
6394,0066831,21717
6395,0069895,29425
6398,0067334,5920
6400,0307197,51391
6401,0066301,26593
6404,0044000,43361
6405,0043067,6646
6406,0100827,29514
6407,0061170,38720
6408,0071143,147729
6409,0044413,38732
6412,0031225,43828
6413,0079100,11145
6415,0093267,47715
6416,0059358,29586
6422,0059711,21027
6424,0102603,11890
6425,0120142,36807
6428,0065134,11916
6429,0043137,14551
6430,0086643,34759
6431,0047860,51426
6433,0019760,26317
6434,0037954,43490
6435,0043887,40683
6436,0108330,8092
6437,0038279,18200
6439,0048966,32087
6440,0101410,290
6441,0064072,11463
6442,0103791,2470
6446,0054757,30462
6447,0060355,1403
6448,0059183,10243
6450,0050490,37103
6453,0025456,47684
6454,0100211,2263
6455,0054127,6523
6457,0054310,18780
6458,0060177,19728
6459,0043461,26205
6460,0057427,3009
6461,0054428,6643
6462,0065150,18972
6463,0150338,53380
6464,0119215,14817
6465,0076240,41426
6466,0102456,41791
6467,0039739,49842
6469,0069834,30708
6470,0065547,38765
6475,0100301,24073
6476,0102900,2071
6477,0036377,43516
6478,0068853,33638
6480,0062362,32489
6481,0100924,48864
6482,0329028,10152
6484,0329717,11375
6485,0337711,20694
6492,0308671,39088
6493,0318283,17813
6497,0060814,4708
6498,0067458,35068
6500,0070634,35669
6502,0289043,170
6503,0305357,9471
6505,0106792,
6506,0286635,9581
6508,0241223,15486
6509,0071141,216
6510,0106447,47676
6511,0079368,45139
6512,0057259,44736
6516,0048947,38171
6517,0103747,61225
6518,0099587,18886
6519,0076059,24109
6522,0058324,39231
6523,0104926,18722
6524,0054198,43039
6525,0093660,40634
6529,0058621,48451
6530,0074811,11482
6531,0107146,70912
6533,0069495,6949
6534,0286716,1927
6535,0333780,10327
6536,0165982,14411
6537,0181852,296
6538,0324133,302
6539,0325980,22
6541,0311429,8698
6542,0308476,554
6547,0322659,32235
6548,0172156,8961
6549,0319524,17403
6550,0274166,9486
6552,0301199,3472
6558,0101635,11894
6559,0110364,20726
6560,0100053,24558
6561,0053084,12649
6562,0057523,44916
6564,0325703,1996
6565,0329575,4464
6566,0338459,12279
6567,0252299,9104
6568,0342167,33339
6571,0319769,54580
6574,0101831,45096
6575,0074564,21882
6577,0102202,24993
6581,0066249,5185
6582,0089901,10553
6583,0094764,21512
6584,0061177,21449
6585,0070915,4984
6586,0328828,8273
6587,0299930,8046
6589,0369295,287811
6592,0314630,26195
6593,0322330,10330
6595,0257076,9257
6597,0310149,17180
6598,0308508,15292
6601,0090727,78041
6602,0094793,27814
6610,0064437,10237
6611,0045274,833
6612,0103888,26755
6614,0099819,3101
6615,0329101,6466
6616,0338077,20210
6617,0316356,2055
6618,0286112,11770
6619,0263757,14926
6620,0305206,2771
6624,0313911,10923
6625,0109369,17745
6628,0087425,21989
6629,0045888,18573
6630,0051776,37451
6636,0090103,8992
6638,0086525,19053
6639,0062467,11206
6642,0102915,13154
6643,0046438,18148
6645,0066434,636
6646,0062430,3055
6649,0054412,43048
6650,0041546,11898
6652,0068768,14881
6653,0085780,26198
6658,0078721,9051
6659,0100814,9362
6660,0040725,19542
6661,0218433,120683
6662,0057413,936
6663,0075066,12268
6664,0088944,10999
6665,0079073,33521
6666,0068361,4593
6667,0120472,34044
6669,0044741,3782
6671,0099040,2891
6672,0309061,12722
6674,0311356,143795
6676,0104504,26246
6678,0099731,20815
6679,0308808,19433
6680,0264802,99006
6687,0270980,2830
6695,0301470,11351
6696,0303785,333
6702,0325258,13778
6703,0304711,9616
6705,0320244,1415
6707,0303816,11547
6708,0325805,7270
6709,0285823,1428
6711,0335266,153
6713,0291350,33320
6714,0300620,15136
6721,0103285,10617
6722,0105839,10618
6724,0070510,11293
6725,0078239,36759
6730,0077369,9584
6731,0088993,8408
6732,0064418,14030
6734,0104850,2687
6735,0079826,16323
6736,0067727,39859
6739,0042209,23325
6741,0075930,31579
6742,0097557,40353
6743,0034928,23033
6744,0089730,19064
6746,0075261,25241
6748,0078908,28942
6749,0029440,37025
6750,0313792,10739
6751,0331468,12767
6752,0191133,22309
6753,0327137,13156
6754,0320691,277
6755,0281686,9707
6757,0284034,24488
6763,0266489,7288
6764,0327850,10159
6765,0328589,10934
6768,0309820,5653
6770,0314412,20
6772,0318202,5168
6773,0286244,9662
6774,0086541,837
6777,0055031,821
6779,0078199,37672
6780,0103882,1358
6782,0097728,11475
6783,0031885,776
6784,0075244,40440
6785,0047472,16563
6786,0089424,11703
6787,0074119,891
6790,0267287,10881
6791,0092603,11832
6793,0103786,11806
6794,0106375,10438
6795,0090735,36349
6796,0101507,650
6797,0101516,10337
6798,0074256,8446
6800,0090859,9874
6803,0087909,29161
6805,0112750,9501
6806,0251433,49291
6807,0085959,4543
6808,0065207,11046
6809,0088272,11707
6810,0102945,7442
6811,0110759,14425
6812,0100514,6723
6814,0087062,16969
6816,0094138,13339
6817,0100928,28761
6818,0091251,25237
6820,0210070,9871
6825,0062190,36855
6826,0063591,20238
6827,0110169,33783
6832,0102768,11364
6844,0110722,33633
6848,0076271,30315
6850,0104695,12772
6851,0104321,47866
6852,0061809,18900
6854,0058962,17744
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6859,0033532,29451
6862,0313443,2116
6863,0332379,1584
6864,0380275,28236
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6882,0339579,5493
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6893,0064505,10536
6898,0313670,1376
6900,0075765,50374
6902,0165832,20312
6903,0074802,59809
6906,0090151,64945
6908,0050197,44591
6909,0325655,10389
6910,0071276,18979
6911,0038661,31206
6918,0048956,897
6920,0065531,11657
6926,0049777,78331
6927,0308383,10922
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6938,0379713,23995
6939,0155722,1277
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6947,0311113,8619
6948,0343121,21525
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6963,0293088,30068
6966,0099365,9556
6967,0037635,13581
6970,0050307,24203
6971,0101829,9065
6974,0099615,10168
6975,0119167,10234
6976,0069341,38939
6977,0102526,10952
6978,0102943,14022
6979,0086567,860
6983,0036969,22744
6984,0027075,17831
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6991,0087365,11002
6992,0109951,6472
6993,0091167,5143
6994,0102004,11384
6995,0065832,5227
6996,0102034,8010
6997,0104427,10410
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7004,0099938,951
7005,0102216,10804
7007,0102266,9319
7008,0070849,1643
7010,0101316,10995
7012,0100201,2612
7013,0048424,3112
7014,0107711,10413
7016,0093692,1825
7017,0105104,10538
7018,0100404,11092
7022,0266308,3176
7023,0107156,9261
7024,0073650,5336
7026,0094072,14671
7027,0090022,11509
7028,0100449,10729
7029,0076590,29437
7030,0105211,20763
7031,0107927,2047
7032,0100485,14249
7033,0093936,10021
7034,0150662,11634
7036,0090142,11824
7037,0103030,8222
7038,0210358,20067
7039,0105585,12395
7040,0090180,9846
7042,0090563,11986
7043,0056663,1626
7044,0100935,483
7045,0100944,10166
7046,0094332,6069
7048,0119807,11676
7049,0024025,28293
7051,0059903,3681
7053,0026942,31798
7054,0041594,43436
7055,0028333,20325
7056,0022286,17687
7058,0039566,41465
7059,0037120,17641
7060,0070239,12545
7061,0031210,27972
7062,0055798,898
7063,0068182,2000
7064,0038348,648
7065,0004972,618
7068,0054632,4024
7070,0040724,3089
7071,0072417,29845
7072,0031971,995
7073,0058586,1594
7074,0015163,32318
7075,0049096,11839
7076,0062765,916
7079,0031455,31685
7080,0024034,3062
7082,0056575,12708
7084,0069097,11610
7086,0030637,25016
7087,0087892,15927
7088,0053146,40423
7089,0071129,7857
7090,0299977,79
7091,0023027,13912
7092,0026071,70881
7093,0071524,987
7095,0076327,37749
7096,0307385,30140
7099,0087544,81
7101,0101745,11821
7102,0092925,10023
7104,0078723,11519
7107,0077578,15659
7115,0073582,20126
7116,0046911,827
7117,0107387,11811
7118,0093207,20043
7119,0099316,16814
7121,0041090,25431
7122,0060908,17685
7123,0102511,2742
7124,0214730,22010
7125,0156096,51145
7126,0074749,32040
7128,0028358,3596
7130,0059084,24134
7132,0026778,37719
7133,0085935,47364
7134,0087280,9063
7135,0054389,1818
7137,0318374,10744
7139,0298845,10511
7143,0325710,616
7147,0319061,587
7149,0337741,6964
7150,0338466,1792
7151,0335119,3635
7153,0167260,122
7154,0304415,11820
7155,0337909,8696
7156,0317910,12698
7157,0317640,19187
7158,0315983,11093
7160,0340855,504
7161,0349205,11007
7162,0159365,2289
7163,0338337,9620
7164,0316396,10601
7169,0360139,14844
7171,0364930,37088
7172,0346094,31026
7173,0343135,5966
7175,0329691,10718
7178,0071577,11034
7184,0061089,65012
7185,0093828,44801
7189,0109376,31395
7190,0065911,131313
7193,0098987,9548
7198,0093737,17258
7199,0323633,34681
7200,0047956,118910
7202,0222812,11429
7204,0061758,33642
7205,0073906,14815
7206,0050706,427
7207,0054469,43049
7208,0033553,3022
7209,0046487,778
7210,0038762,3088
7212,0041498,23567
7213,0061581,102057
7215,0037382,22584
7216,0033717,27725
7218,0036244,980
7219,0033149,16933
7220,0087718,42094
7222,0028346,37833
7223,0042369,18995
7225,0076578,5205
7226,0292610,2017
7228,0104009,14239
7234,0047528,405
7235,0296042,9696
7236,0072730,4917
7239,0064639,40140
7243,0006864,3059
7244,0054673,22727
7247,0062803,11708
7250,0066193,20444
7251,0105810,17736
7252,0056580,114046
7253,0018033,82283
7254,0289879,1954
7255,0335559,13476
7256,0379557,11194
7259,0365957,14114
7263,0349825,14292
7265,0309987,1278
7266,0307109,18841
7270,0111218,19361
7272,0069332,21968
7274,0073282,29473
7275,0072351,29464
7278,0166158,33557
7280,0068284,30566
7281,0070656,42466
7282,0245943,76176
7283,0088213,18446
7285,0328538,11023
7286,0105411,47802
7289,0070694,29852
7293,0343660,1824
7297,0323872,11083
7299,0329388,337
7300,0067927,11951
7301,0042619,43376
7303,0052738,2576
7304,0074121,22561
7305,0090738,19345
7306,0221344,14430
7307,0089153,12775
7308,0089421,9838
7310,0091828,2099
7311,0031385,42852
7312,0060420,40454
7313,0099575,6470
7314,0301777,20032
7316,0361467,11132
7317,0356150,9352
7318,0335345,615
7319,0331953,11217
7321,0315297,13572
7323,0301357,338
7324,0317648,2023
7325,0335438,9384
7326,0258816,25935
7327,0060827,797
7332,0050397,56188
7335,0046187,25955
7338,0049674,43323
7340,0089393,24548
7341,0060232,31602
7342,0095454,57744
7345,0358349,17047
7346,0265208,10591
7347,0363988,1586
7348,0360009,11169
7352,0329767,156
7354,0107473,10433
7360,0363547,924
7361,0338013,38
7362,0364045,11081
7364,0332658,16941
7365,0351461,1720
7366,0300051,9541
7367,0335245,5516
7368,0354766,20304
7369,0331632,11024
7371,0276919,553
7373,0167190,1487
7375,0337697,11137
7376,0351977,11358
7377,0301976,13573
7378,0359517,19084
7379,0318974,10733
7380,0327679,14442
7381,0327247,2122
7386,0049833,6844
7387,0077402,923
7391,0074923,26176
7392,0062708,41857
7394,0059797,10338
7395,0042327,33839
7396,0070644,133919
7397,0058930,95548
7402,0074540,42245
7410,0086058,12239
7413,0342508,45862
7415,0076301,42228
7416,0073766,16561
7418,0259182,70779
7419,0088680,10843
7423,0179218,34303
7437,0345074,15673
7438,0378194,393
7439,0330793,7220
7442,0289635,237
7444,0337563,10096
7445,0328107,9509
7448,0326856,10710
7449,0335121,11058
7450,0323033,11141
7451,0377092,10625
7453,0363282,11025
7454,0338526,7131
7458,0332452,652
7460,0379217,883
7474,0065488,34377
7477,0160184,10375
7478,0094089,42015
7480,0086510,12503
7481,0089092,11864
7482,0070034,9461
7484,0065780,132
7485,0053134,28276
7487,0099762,17993
7489,0100557,4339
7492,0077914,26517
7493,0051077,28285
7502,0185906,191903
7505,0108906,22137
7541,0214388,10035
7560,0058083,502
7561,0098061,41965
7563,0251052,1373
7564,0058279,30959
7566,0088650,20561
7569,0062512,667
7570,0086034,700
7572,0243664,26976
7573,0086006,36670
7579,0032943,43818
7584,0035567,20640
7586,0076734,633
7587,0062229,5511
7614,0048445,13936
7616,0086984,11507
7617,0073636,17538
7618,0103939,10435
7619,0056241,1162
7620,0102467,34328
7624,0105327,14684
7636,0105217,13937
7637,0116650,25355
7646,0259153,14980
7648,0144688,44047
7649,0120711,10940
7650,0063285,31965
7669,0112130,164721
7675,0036696,19463
7697,0050861,24012
7698,0078966,988
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7705,0045012,33575
7706,0020640,13913
7713,0034587,25508
7720,0073012,12310
7725,0110725,9624
7728,0038854,25736
7742,0094713,52794
7743,0089114,9872
7745,0107617,19552
7748,0059592,2786
7757,0057197,11533
7759,0086022,1394
7762,0080297,
7766,0050613,3777
7767,0346336,11659
7771,0057831,10604
7773,0288439,16876
7775,0223384,141003
7781,0096321,77780
7782,0108171,9545
7787,0048729,16514
7790,0080461,31112
7791,0099850,11060
7792,0071970,17365
7802,0080120,11474
7810,0146455,10916
7811,0146247,10921
7812,0121804,10941
7814,0066549,33157
7815,0092117,24798
7817,0070948,4923
7820,0053976,11656
7826,0039808,40092
7827,0284978,10133
7831,0031047,14589
7832,0037365,14594
7833,0034172,14590
7834,0027260,14588
7835,0039853,14595
7836,0066580,9459
7839,0033852,20644
7840,0031398,24965
7841,0287839,192936
7842,0142032,876
7844,0106936,17653
7845,0114720,11069
7847,0089789,19425
7878,0094048,9698
7879,0300274,57946
7881,0023694,26860
7883,0036027,27130
7889,0070518,11577
7894,0067140,336
7895,0071249,11942
7897,0065446,23330
7899,0072913,49636
7914,0017668,222
7915,0170544,10686
7918,0102116,25598
7920,0075936,14262
7921,0072869,38701
7922,0068341,33357
7923,0076637,21948
7924,0041699,30368
7925,0051808,1059
7926,0057565,12493
7930,0105121,13122
7932,0235327,14273
7933,0038777,26940
7934,0086637,11030
7937,0057611,11506
7938,0057358,29455
7939,0055499,11602
7940,0051365,29453
7941,0048641,11700
7943,0038669,14638
7944,0058404,14703
7945,0055998,35806
7951,0100260,20481
7954,0069048,5485
7976,0209077,7090
7979,0064689,42632
7980,0075784,5902
7981,0338564,10775
7982,0365376,4552
7983,0087003,12762
7984,0091083,14510
7988,0120199,10690
7990,0079813,26326
7991,0072856,13282
8007,0105191,22627
8010,0105159,13823
8011,0343168,14108
8012,0199683,4291
8013,0282593,20718
8014,0374546,113
8016,0068638,5916
8019,0308379,12205
8033,0060522,3001
8035,0117658,39434
8039,0065051,11574
8042,0070379,203
8043,0107247,38749
8045,0093137,10652
8056,0060490,26268
8062,0285728,25853
8092,0099612,3072
8093,0192657,10355
8094,0047849,14554
8095,0157913,87677
8117,0180748,250
8121,0366532,41277
8125,0018455,631
8128,0092593,1786
8131,0243508,210937
8132,0104346,16219
8141,0056504,43011
8142,0221111,11315
8147,0062794,29146
8153,0049456,29592
8154,0053779,439
8157,0193253,823
8158,0102820,20289
8167,0026174,16905
8169,0092494,11548
8183,0085478,38291
8190,0057840,42791
8195,0053619,5165
8197,0052893,5544
8198,0054371,19128
8206,0024368,32652
8207,0069947,4909
8221,0111666,38348
8222,0069050,35280
8225,0100258,19185
8228,0022111,28257
8232,0032617,20643
8235,0014429,22596
8239,0055601,4497
8253,0079833,15371
8254,0106307,11044
8257,0041163,31623
8258,0212879,27601
8264,0073076,17346
8265,0068615,18274
8266,0087957,13763
8268,0107843,10498
8273,0104545,4507
8275,0017765,34847
8291,0061075,4879
8302,0021890,42814
8327,0330229,870
8330,0054152,25495
8331,0033874,26319
8334,0068421,15573
8336,0035019,39871
8337,0046816,10178
8340,0079116,10734
8341,0040662,10949
8360,0298148,809
8361,0319262,435
8363,0367085,12657
8364,0367790,28219
8366,0332375,13193
8368,0304141,673
8369,0297284,16617
8370,0363226,246
8371,0296572,2789
8372,0356634,8920
8373,0327162,9890
8374,0363235,26886
8376,0374900,8193
8387,0110857,11546
8388,0064893,59427
8401,0031022,17481
8404,0031448,27118
8405,0063759,18333
8407,0066090,42345
8421,0168080,57544
8426,0093871,33441
8446,0041841,18712
8460,0038116,27686
8463,0040495,62000
8464,0390521,9372
8477,0056119,662
8481,0032851,43805
8482,0037988,16559
8484,0053114,31217
8485,0196069,8341
8486,0031067,36488
8491,0042041,15794
8492,0044008,13188
8493,0100133,12651
8494,0059037,886
8495,0204137,9791
8499,0078111,26973
8501,0091209,9542
8502,0044030,17820
8507,0022913,136
8512,0075222,10970
8516,0038733,28162
8520,0104073,20676
8524,0047086,17761
8526,0327437,10204
8527,0319531,3515
8528,0364725,9472
8529,0362227,594
8530,0377752,8981
8531,0381707,12153
8532,0348593,1944
8533,0332280,11036
8534,0338512,1997
8540,0037522,19096
8543,0043547,47555
8571,0064100,26520
8574,0272045,21386
8576,0339230,9256
8577,0342213,25783
8578,0339840,8991
8580,0099851,23378
8581,0168122,3293
8582,0104810,36947
8585,0110944,10448
8588,0250468,14365
8589,0098437,29383
8591,0087910,10606
8595,0061678,42407
8596,0078163,6081
8600,0029870,13696
8601,0024803,44494
8604,0152930,2330
8607,0388473,13398
8609,0014341,701
8610,0086873,10631
8611,0039370,43466
8614,0093693,10780
8617,0053622,23724
8618,0047136,26596
8620,0056732,29264
8622,0361596,1777
8623,0093886,11584
8631,0073092,22094
8632,0217788,161080
8633,0087597,11884
8634,0088224,21871
8635,0078437,30876
8636,0316654,558
8638,0381681,80
8640,0349683,9477
8641,0357413,8699
8643,0356470,11247
8644,0343818,2048
8645,0390221,436
8651,0068909,45793
8656,0095468,10754
8657,0051087,30054
8661,0056085,11897
8665,0372183,2502
8666,0327554,314
8667,0359423,18923
8670,0023563,12206
8673,0035763,74012
8675,0050356,15876
8678,0064395,12625
8679,0051750,45520
8683,0068897,43417
8684,0049902,15244
8685,0047216,62395
8686,0059470,42737
8690,0069280,24559
8692,0035530,43786
8695,0039169,27437
8696,0069822,40374
8700,0035799,22871
8710,0104812,36709
8711,0040613,32294
8712,0029284,41463
8718,0040806,62694
8720,0103007,53287
8726,0062153,24214
8727,0072848,5122
8730,0243609,1783
8746,0328031,21619
8751,0042530,18671
8752,0041859,17218
8753,0346091,41316
8754,0064840,5179
8765,0035432,16703
8768,0041268,22112
8769,0079152,4201
8770,0082346,39868
8772,0059749,13580
8773,0035317,18706
8775,0055871,43013
8777,0098209,41940
8778,0038494,20417
8781,0368008,14462
8782,0167456,14623
8783,0368447,6947
8784,0333766,401
8787,0061094,35780
8790,0286921,23750
8793,0250638,25536
8796,0060438,17768
8797,0064921,27375
8798,0369339,1538
8800,0345061,2577
8802,0053351,46884
8803,0309291,33333
8807,0366551,11282
8808,0368933,11130
8809,0337960,14389
8810,0370263,395
8811,0403703,11052
8814,0364751,10762
8815,0204313,11026
8820,0061015,18690
8821,0059255,7506
8824,0056093,46081
8826,0220726,46831
8827,0083652,20120
8830,0366174,11237
8831,0324127,8080
8832,0374330,14797
8833,0241025,11632
8835,0338325,15644
8836,0324554,11208
8838,0071115,16153
8846,0339147,29979
8848,0046521,12548
8852,0059399,11387
8854,0093624,24924
8855,0090327,17994
8858,0080380,49069
8859,0270846,31117
8860,0337921,9759
8861,0318627,1577
8865,0346156,5137
8870,0356618,10145
8872,0365125,13702
8873,0318462,1653
8874,0365748,747
8875,0044509,84214
8879,0071877,4176
8880,0089560,11177
8881,0029852,43839
8882,0062755,26690
8884,0089543,10905
8885,0076683,18196
8886,0070622,70345
8889,0079450,42215
8892,0103773,27816
8893,0099108,27815
8894,0076504,12707
8899,0079271,42172
8900,0066550,42600
8903,0057569,31655
8905,0103594,1492
8906,0078935,8689
8907,0307453,10555
8908,0349710,11128
8910,0356721,1599
8912,0316732,11045
8914,0390384,14337
8915,0368658,26108
8916,0358135,4380
8917,0372588,3989
8918,0349416,16358
8919,0380609,25313
8920,0046874,2438
8921,0048563,65550
8923,0080009,11121
8928,0061655,3053
8930,0354575,12456
8932,0071675,28153
8935,0101301,13644
8937,0390022,13416
8938,0390538,1435
8939,0364343,11099
8941,0355954,12483
8946,0252028,15566
8947,0391198,1970
8948,0375173,8849
8949,0375063,9675
8950,0361862,4553
8951,0383694,11109
8955,0360130,16131
8957,0387564,176
8958,0350258,1677
8959,0337876,10740
8961,0317705,9806
8965,0338348,5255
8966,0362269,11184
8968,0367479,10589
8969,0317198,9801
8970,0308644,866
8972,0368891,2059
8973,0275491,140
8974,0345950,11836
8977,0346491,1966
8978,0388419,13673
8981,0376541,2288
8983,0385004,9550
8984,0349903,163
8985,0359013,36648
8987,0403910,33377
8989,0051516,41253
8998,0072272,
8999,0075323,74719
9001,0054453,43752
9005,0106912,15613
9010,0364517,8424
9013,0088074,50034
9018,0391024,18889
25744,0013257,57283
25746,0014142,18987
25750,0015324,992
25755,0016220,964
25763,0018737,905
25764,0018742,31411
25769,0019421,25768
25771,0020530,626
25774,0021577,5729
25786,0023293,31592
25788,0023427,877
25793,0023649,779
25826,0027884,31773
25827,0027996,24807
25828,0028096,17030
25850,0030241,16274
25856,0032145,3084
25859,0032181,43806
25865,0032701,17801
25866,0033028,26201
25868,0033373,29884
25870,0033712,38914
25886,0035238,22387
25888,0035608,23051
25891,0035979,18727
25893,0036152,41355
25916,0038160,18771
25923,0038574,14320
25936,0040142,43452
25938,0040369,37347
25940,0040525,3766
25943,0040636,20482
25971,0044486,43358
